CompTotal;Gender;Manager;YearsCode;Age1stCode;YearsCodePro;Education
100000;Man;IC;5;20;4;Bachelor's
103000;Man;IC;6;12;4;Bachelor's
55000;Woman;IC;2;32;2;Less than bachelor's
104000;Man;IC;32;15;29;Bachelor's
105000;Woman;IC;4;28;3;Bachelor's
120000;Man;IC;25;22;23;Bachelor's
250000;Man;IC;15;17;10;Bachelor's
100000;Man;IC;4;16;3;Bachelor's
118000;Man;Manager;10;15;4;Master's
145000;Man;IC;10;16;8;PhD
75000;Man;IC;25;11;6;Bachelor's
150000;Man;IC;14;12;8;Bachelor's
92000;Man;IC;26;16;23;Bachelor's
108000;Woman;IC;4;21;3;Bachelor's
74000;Man;IC;9;13;8;Bachelor's
123050;Man;IC;17;15;7;Bachelor's
150000;Man;IC;22;7;15;Master's
171500;Woman;IC;10;23;8;Master's
60000;Man;IC;1;22;1;Bachelor's
71000;Man;IC;4;14;1;Bachelor's
80000;Woman;IC;4;20;2;Master's
130000;Woman;Manager;22;10;3;Less than bachelor's
220000;Man;IC;22;8;8;Master's
60000;Man;IC;10;8;Less than 1 year;Master's
120000;Man;IC;7;13;4;Less than bachelor's
80000;Man;IC;38;19;35;Bachelor's
85000;Woman;IC;3;21;1;Master's
110000;Man;IC;5;20;5;Bachelor's
160000;Man;Manager;22;15;16;Bachelor's
150000;Man;IC;30;15;25;Master's
125000;Man;IC;40;8;24;Less than bachelor's
105000;Man;IC;20;10;19;Bachelor's
120000;Man;IC;25;9;20;Master's
170000;Man;IC;8;12;6;Bachelor's
75000;Man;IC;3;16;2;Bachelor's
210000;Man;IC;9;15;5;Bachelor's
244000;Man;IC;12;21;11;PhD
145000;Man;IC;20;11;10;Bachelor's
53000;Woman;IC;9;15;3;Bachelor's
85000;Woman;IC;20;19;16;Bachelor's
103000;Woman;IC;35;17;27;Less than bachelor's
85000;Woman;IC;1;17;Less than 1 year;Bachelor's
400000;Man;Manager;10;9;4;Bachelor's
209000;Man;IC;22;12;19;Bachelor's
72000;Man;IC;12;15;7;Bachelor's
148000;Man;IC;11;12;6;Bachelor's
130000;Man;IC;40;16;36;Master's
81000;Man;IC;3;26;2;Bachelor's
380000;Man;IC;20;12;10;Master's
76000;Woman;IC;20;8;15;Bachelor's
85000;Man;IC;3;21;2;Bachelor's
91000;Man;IC;12;12;3;PhD
60000;Man;IC;14;13;7;Bachelor's
108000;Man;IC;7;11;Less than 1 year;Bachelor's
78000;Woman;IC;3;20;3;Bachelor's
79000;Man;IC;6;7;4;Master's
49000;Man;IC;5;17;2;Bachelor's
42300;Man;IC;8;13;NA;Bachelor's
70000;Man;IC;8;16;4;Bachelor's
83000;Man;IC;12;15;5;Bachelor's
115000;Man;IC;10;16;3;Less than bachelor's
110000;Man;IC;12;14;8;Bachelor's
175000;Man;IC;8;15;7;Bachelor's
75000;Man;IC;22;17;7;Master's
77500;Woman;IC;4;10;4;Less than bachelor's
120000;Man;IC;15;9;5;Master's
145000;Man;IC;12;9;8;Bachelor's
75000;Man;IC;8;12;4;Bachelor's
140000;Man;IC;14;18;10;Bachelor's
105000;Man;IC;13;19;10;Master's
180000;Man;IC;27;12;20;Bachelor's
70000;Man;IC;7;21;1;Bachelor's
125000;Man;Manager;10;14;9;Less than bachelor's
75000;Man;IC;6;13;3;Bachelor's
121000;Man;IC;30;10;19;Bachelor's
56000;Woman;IC;21;14;15;Bachelor's
95000;Man;IC;5;16;4;Bachelor's
160000;Man;IC;3;16;2;Bachelor's
150000;Man;IC;37;15;35;Less than bachelor's
80000;Man;IC;3;11;2;Less than bachelor's
58000;Man;IC;6;22;5;Less than bachelor's
340000;Man;Manager;12;10;6;Master's
180000;Man;IC;15;14;8;Master's
125000;Man;IC;15;10;14;Master's
48000;Man;IC;3;35;2;Less than bachelor's
40000;Man;IC;3;8;2;Less than bachelor's
200000;Man;IC;6;18;3;Master's
110000;Man;Manager;18;6;15;Professional
94500;Man;IC;14;11;9;Bachelor's
95000;Man;Manager;12;19;12;PhD
70500;Man;IC;6;15;Less than 1 year;Bachelor's
145000;Man;IC;19;8;19;Bachelor's
76000;Man;IC;8;22;5;Bachelor's
125000;Man;IC;33;15;28;Master's
110000;Woman;IC;19;13;9;NA
128000;Woman;IC;6;18;2;Less than bachelor's
210000;Man;IC;13;16;10;Bachelor's
145000;Man;IC;6;18;5;Bachelor's
187000;Man;IC;35;16;33;Less than bachelor's
83000;Woman;IC;6;20;3;Bachelor's
67500;Man;IC;5;17;1;Bachelor's
86000;Woman;IC;11;13;4;Bachelor's
127000;Man;IC;6;18;4;Bachelor's
97000;Man;IC;9;16;3;Bachelor's
154000;Man;IC;36;17;30;Master's
135000;Man;IC;18;14;18;Master's
68000;Man;Manager;18;12;5;Bachelor's
105000;Man;IC;15;13;11;Bachelor's
215000;Man;IC;20;25;16;Master's
65000;Man;IC;6;15;5;Bachelor's
125000;Man;IC;16;10;12;Less than bachelor's
125000;Man;IC;20;12;11;Bachelor's
97759;Woman;IC;7;8;5;Bachelor's
60000;Man;IC;10;13;1;Bachelor's
95000;Man;IC;12;10;4;Master's
73000;Man;IC;5;14;2;Bachelor's
50000;Man;IC;3;13;2;Bachelor's
120000;Man;IC;5;20;4;Master's
97000;Man;IC;7;18;Less than 1 year;Master's
155000;Man;IC;22;10;14;Bachelor's
125000;Man;IC;3;30;2;Less than bachelor's
95000;Man;IC;4;15;2;Master's
95000;Man;IC;30;12;23;Less than bachelor's
104000;Man;IC;12;16;8;Bachelor's
130000;Man;IC;10;14;8;Less than bachelor's
105000;Man;Manager;3;30;2;Bachelor's
97000;Man;IC;4;17;3;Bachelor's
85000;Man;IC;30;8;10;Less than bachelor's
55000;Man;IC;8;17;1;Bachelor's
83000;Man;IC;15;17;12;Bachelor's
84000;Man;IC;10;14;6;Bachelor's
45000;Man;IC;5;19;1;Bachelor's
110000;Man;IC;NA;25;17;Master's
60000;Man;IC;22;8;6;Bachelor's
150000;Man;Manager;7;18;3;Bachelor's
115000;Man;IC;7;22;6;Bachelor's
180000;Man;IC;6;11;3;Bachelor's
200000;Man;IC;16;16;9;Master's
180000;Man;Manager;18;14;15;Bachelor's
115000;Man;IC;12;16;8;Bachelor's
92900;Woman;IC;8;18;4;Bachelor's
135000;Man;IC;8;18;6;Less than bachelor's
145000;Man;IC;17;12;6;Bachelor's
115000;Man;IC;4;12;3;Bachelor's
48932;Man;IC;15;13;4;Bachelor's
90000;Man;IC;6;35;3;Less than bachelor's
69000;Man;IC;7;18;5;Master's
145000;Man;IC;9;15;4;Bachelor's
100000;Man;IC;13;11;6;Bachelor's
108000;Man;IC;11;16;2;PhD
52000;Man;IC;7;17;3;Bachelor's
92000;Man;IC;25;13;20;Less than bachelor's
160000;Man;IC;15;12;12;Less than bachelor's
120000;Man;IC;20;10;20;Less than bachelor's
157000;Man;IC;39;15;35;Bachelor's
60000;Woman;IC;3;27;1;Less than bachelor's
85000;Man;IC;9;16;8;Bachelor's
140000;Man;IC;16;22;15;Bachelor's
180000;Man;Manager;31;14;26;Bachelor's
120000;Man;IC;35;12;20;Bachelor's
95000;Man;IC;5;19;1;Bachelor's
102000;Man;IC;22;10;18;Less than bachelor's
140000;Man;IC;16;11;13;Less than bachelor's
165000;Man;IC;5;7;4;Bachelor's
150000;Man;IC;10;10;8;Bachelor's
116000;Man;IC;44;16;41;Bachelor's
130000;Man;IC;14;16;12;Bachelor's
130000;Man;IC;12;14;8;Bachelor's
110000;Man;IC;10;18;7;Master's
80000;Man;IC;4;21;4;Bachelor's
96025;Man;IC;13;14;5;Bachelor's
180000;Man;IC;20;18;15;Bachelor's
150000;Man;IC;16;22;10;Bachelor's
1200000;Woman;IC;5;24;4;Master's
187000;Man;IC;20;12;8;Bachelor's
65000;Man;IC;7;14;Less than 1 year;Bachelor's
185000;Man;IC;14;14;7;Master's
137000;Man;IC;30;12;21;Bachelor's
188000;Man;Manager;15;19;10;Master's
99000;Man;IC;12;12;7;Master's
350000;Man;Manager;46;12;5;Master's
120000;Man;IC;10;13;7;Master's
70000;Man;IC;13;17;10;Bachelor's
130000;Man;IC;13;15;8;Master's
115000;Man;IC;12;12;11;Bachelor's
95000;Man;IC;4;17;3;Bachelor's
150000;Man;IC;17;18;15;Master's
64500;Woman;IC;6;16;4;Bachelor's
260000;Man;IC;18;10;11;Less than bachelor's
105317;Woman;IC;14;10;7;Bachelor's
80000;Man;IC;9;17;4;Bachelor's
50000;Man;IC;5;20;3;Bachelor's
60000;Man;IC;15;15;12;Less than bachelor's
139000;Man;IC;32;12;21;Bachelor's
120000;Man;Manager;20;9;NA;Less than bachelor's
87500;Man;IC;30;8;4;Less than bachelor's
60000;Man;IC;13;12;4;Bachelor's
88000;Man;Manager;5;13;5;Bachelor's
120000;Man;IC;12;13;11;Bachelor's
250000;Man;IC;35;10;5;Bachelor's
111000;Man;IC;14;15;6;Bachelor's
150000;Man;IC;11;11;5;Bachelor's
60000;Man;IC;5;19;4;Bachelor's
85000;Man;IC;15;15;6;Bachelor's
80000;Man;IC;22;Younger than 5 years;14;Less than bachelor's
100000;Man;IC;20;13;8;Bachelor's
225000;Man;Manager;22;14;19;Master's
90000;Woman;IC;35;16;30;Bachelor's
110000;Man;IC;23;10;10;Master's
150000;Man;IC;20;12;10;Master's
105000;Man;IC;8;28;7;Professional
185000;Man;Manager;15;13;12;Less than bachelor's
125000;Man;IC;8;17;5;Master's
110000;Woman;IC;8;28;3;Bachelor's
130000;Man;IC;17;10;6;Bachelor's
100000;Man;IC;23;13;19;Master's
70000;Man;IC;11;9;7;Bachelor's
140000;Man;IC;20;14;3;Bachelor's
84000;Man;IC;9;12;4;Less than bachelor's
68000;Man;IC;8;15;8;Bachelor's
145000;Man;IC;33;13;23;Master's
132500;Man;IC;35;7;20;Professional
82000;Man;IC;15;12;10;Bachelor's
160000;Man;IC;19;12;13;Bachelor's
105000;Man;IC;10;15;8;Bachelor's
180000;Man;IC;20;17;12;Master's
100000;Man;Manager;33;13;20;PhD
99000;Man;IC;5;18;3;Bachelor's
130000;Man;IC;17;18;14;Bachelor's
140000;Man;Manager;20;13;8;Master's
64000;Man;IC;20;5;10;Less than bachelor's
155000;Man;IC;40;15;32;Bachelor's
85000;Man;IC;3;22;3;Bachelor's
70000;Man;IC;5;27;5;Less than bachelor's
70000;Man;Manager;4;20;3;Master's
113300;Man;IC;14;21;8;Master's
70000;Man;IC;10;10;4;Bachelor's
70200;Man;IC;19;15;10;Bachelor's
75000;Man;IC;6;15;6;Bachelor's
63000;Man;IC;36;7;23;Less than bachelor's
100000;Man;IC;8;18;6;Bachelor's
120000;Man;IC;13;16;7;Bachelor's
90000;Woman;IC;7;16;1;Bachelor's
68000;Man;IC;10;9;5;Bachelor's
98000;Man;IC;16;18;11;Master's
190000;Man;IC;10;10;7;Master's
170000;Man;Manager;40;17;35;PhD
91000;Man;IC;18;13;10;Less than bachelor's
135000;Man;IC;21;35;21;Bachelor's
100000;Man;IC;12;12;9;Less than bachelor's
100000;Man;IC;15;14;9;Bachelor's
113000;Man;IC;7;19;5;Bachelor's
155000;Man;IC;12;7;3;Bachelor's
48000;Woman;IC;5;17;4;Bachelor's
88000;Man;IC;12;16;6;Bachelor's
50000;Man;IC;5;12;3;Less than bachelor's
125000;Man;IC;25;15;20;Bachelor's
62000;Woman;IC;5;9;2;Less than bachelor's
95000;Man;IC;15;21;15;Bachelor's
70000;Man;IC;12;15;2;Bachelor's
100000;Woman;IC;10;15;5;Bachelor's
140000;Man;IC;20;16;17;Bachelor's
141000;Man;IC;16;10;15;Less than bachelor's
162000;Man;IC;15;12;13;Bachelor's
130000;Man;IC;30;10;19;Less than bachelor's
140000;Man;IC;8;11;3;Bachelor's
50000;Man;IC;20;15;16;Master's
40000;Man;IC;13;17;9;Bachelor's
150000;Man;Manager;20;12;12;Bachelor's
65000;Man;IC;1;25;1;Bachelor's
65000;Man;IC;7;16;3;Bachelor's
140000;Man;IC;25;10;17;Bachelor's
190000;Man;IC;34;8;19;Bachelor's
95000;Man;IC;5;18;5;Less than bachelor's
84000;Man;IC;7;27;5;Bachelor's
106000;Man;IC;16;15;8;Bachelor's
89000;Man;IC;25;13;18;NA
135000;Man;IC;22;12;13;Bachelor's
105000;Man;Manager;20;10;13;Bachelor's
94500;Man;IC;7;15;1;Master's
80000;Man;IC;6;16;3;Bachelor's
117000;Man;IC;12;9;5;Bachelor's
41000;Man;IC;7;17;7;Less than bachelor's
143000;Man;IC;5;16;4;Bachelor's
73500;Man;IC;9;16;5;Bachelor's
163000;Man;IC;13;15;9;Master's
125000;Woman;IC;36;8;22;Master's
69875;Woman;IC;6;18;4;Bachelor's
140000;Woman;IC;12;12;2;Bachelor's
115000;Man;IC;11;15;9;Bachelor's
150000;Man;Manager;27;23;27;Bachelor's
400000;Man;IC;38;18;38;Bachelor's
112000;Man;IC;12;18;8;Bachelor's
75000;Man;IC;20;8;3;Less than bachelor's
75000;Man;IC;4;21;4;Bachelor's
95000;Man;Manager;23;10;18;Less than bachelor's
85000;Man;IC;9;15;2;Master's
155000;Man;IC;14;15;11;Bachelor's
140000;Man;IC;17;30;15;Bachelor's
120000;Man;IC;20;13;20;Less than bachelor's
72000;Man;IC;11;12;3;Bachelor's
114500;Woman;IC;10;22;14;Bachelor's
120000;Man;IC;7;12;3;Bachelor's
85000;Man;IC;5;17;1;Bachelor's
55000;Man;IC;4;19;3;Less than bachelor's
95000;Woman;IC;3;20;2;Master's
120000;Woman;Manager;5;18;4;Less than bachelor's
130000;Woman;IC;9;17;7;Bachelor's
55000;Woman;IC;10;13;5;Bachelor's
70000;Man;Manager;6;15;3;Bachelor's
19000;Man;Manager;19;16;16;Bachelor's
68800;Man;IC;7;19;4;Bachelor's
85000;Man;Manager;12;7;8;PhD
74250;Man;Manager;10;13;4;Bachelor's
154000;Man;IC;27;10;16;Less than bachelor's
90000;Man;IC;2;24;2;Master's
200000;Man;IC;28;14;20;Master's
205000;Man;IC;37;12;26;Bachelor's
70000;Man;IC;5;16;1;Bachelor's
99000;Man;IC;23;15;6;Less than bachelor's
100000;Man;IC;12;15;6;Bachelor's
74000;Man;IC;6;16;2;Bachelor's
75000;Man;IC;5;11;4;Bachelor's
85000;Woman;IC;23;15;23;Bachelor's
66000;Man;IC;5;14;5;Master's
145000;Woman;IC;10;12;5;Bachelor's
120000;Man;IC;2;26;Less than 1 year;Master's
65000;Man;IC;9;15;4;Bachelor's
95000;Woman;IC;3;24;3;Less than bachelor's
62100;Man;IC;6;NA;1;Bachelor's
135000;Man;IC;10;15;3;Bachelor's
82000;Man;IC;4;30;Less than 1 year;Less than bachelor's
175000;Man;IC;8;12;6;Master's
154950;Man;IC;6;12;4;Bachelor's
80000;Man;IC;33;22;32;Less than bachelor's
125000;Man;IC;10;12;8;Bachelor's
110000;Woman;IC;9;9;7;Master's
70000;Man;IC;15;9;5;Bachelor's
90000;Man;IC;15;9;6;Bachelor's
74000;Woman;IC;12;16;8;Bachelor's
250000;Man;IC;25;8;12;Bachelor's
78000;Man;IC;7;15;4;Master's
94000;Man;IC;8;33;3;PhD
80000;Man;IC;5;23;4;Bachelor's
155000;Man;Manager;20;8;15;Bachelor's
135000;Man;IC;17;15;10;Bachelor's
72000;Man;IC;9;15;9;Bachelor's
151875;Man;IC;26;9;10;Bachelor's
90000;Man;Manager;15;12;7;Bachelor's
140000;Man;IC;19;12;15;Bachelor's
192128;Man;Manager;30;8;20;Master's
92000;Man;IC;22;16;NA;Bachelor's
75000;Man;IC;4;18;2;Bachelor's
103000;Man;IC;8;13;3;PhD
75000;Man;IC;30;13;25;Less than bachelor's
120000;Man;IC;15;17;10;Less than bachelor's
164000;Man;IC;30;28;25;Less than bachelor's
145000;Man;Manager;28;8;15;Bachelor's
65000;Man;IC;10;18;5;Master's
172000;Man;IC;32;15;22;Bachelor's
75000;Man;IC;12;12;2;Bachelor's
52000;Man;IC;21;10;Less than 1 year;Bachelor's
70000;Man;IC;3;20;1;Master's
104000;Man;Manager;30;9;20;Less than bachelor's
140000;Man;Manager;20;10;20;Bachelor's
115000;Man;IC;38;9;28;Bachelor's
115000;Man;IC;4;17;2;Bachelor's
150000;Man;IC;35;7;20;Less than bachelor's
180000;Man;IC;45;18;38;Bachelor's
120000;Woman;IC;14;10;10;Master's
80000;Woman;IC;16;14;3;Bachelor's
400000;Man;IC;17;15;7;Master's
110000;Man;IC;22;6;17;Bachelor's
269000;Man;IC;15;10;5;Bachelor's
125000;Man;IC;8;25;4;Master's
200000;Man;IC;11;10;4;Bachelor's
130000;Man;IC;6;16;4;Bachelor's
165000;Man;IC;11;12;10;Bachelor's
45000;Woman;Manager;5;12;2;Bachelor's
61000;Man;IC;14;7;9;Bachelor's
300000;Man;IC;36;8;19;Master's
100000;Man;IC;5;8;3;Less than bachelor's
121000;Man;IC;29;12;27;Bachelor's
106509;Man;IC;15;17;8;Bachelor's
100000;Man;IC;14;16;10;PhD
123800;Man;IC;10;19;7;Less than bachelor's
135000;Woman;IC;20;10;18;Bachelor's
145000;Man;IC;18;12;12;Bachelor's
100000;Man;IC;37;16;33;Bachelor's
120000;Man;IC;20;12;10;Less than bachelor's
150000;Man;IC;35;14;30;PhD
115000;Man;IC;25;12;15;Master's
35000;Man;IC;4;14;3;Less than bachelor's
55000;Woman;IC;8;33;8;Bachelor's
120000;Woman;IC;10;8;Less than 1 year;Bachelor's
135000;Man;IC;22;11;20;Bachelor's
41000;Man;IC;10;12;4;Bachelor's
300000;Man;IC;22;15;22;Less than bachelor's
110000;Man;IC;7;18;3;Bachelor's
135000;Man;IC;6;18;2;Bachelor's
130000;Man;Manager;19;15;11;Bachelor's
87500;Man;IC;16;13;15;Bachelor's
75000;Man;IC;3;11;2;Bachelor's
102000;Woman;IC;5;9;4;Bachelor's
135000;Man;IC;12;14;6;Master's
74750;Man;Manager;16;11;9;Bachelor's
218000;Man;IC;28;10;13;Bachelor's
150000;Man;Manager;30;6;18;PhD
150000;Man;IC;13;9;1;Master's
75000;Man;IC;11;16;5;Bachelor's
40000;Man;IC;2;16;Less than 1 year;Less than bachelor's
110000;Man;IC;9;13;6;Bachelor's
100000;Man;IC;10;7;7;Bachelor's
106000;Man;IC;18;16;11;Bachelor's
115000;Man;IC;8;15;4;Bachelor's
190000;Man;Manager;35;11;26;Master's
275000;Man;IC;13;13;5;Bachelor's
82000;Man;IC;15;14;11;Bachelor's
160000;Man;IC;17;19;14;Bachelor's
72400;Man;IC;19;11;7;Bachelor's
230000;Man;IC;32;12;28;Bachelor's
91390;Man;IC;24;15;20;Bachelor's
264000;Man;Manager;22;8;22;Bachelor's
70000;Man;IC;3;25;1;Bachelor's
90000;Man;IC;12;16;6;Bachelor's
180000;Man;IC;13;13;8;Bachelor's
140000;Man;IC;20;7;13;Bachelor's
163219;Man;IC;10;11;2;Bachelor's
115000;Man;IC;10;12;NA;Bachelor's
210000;Man;IC;12;14;5;Bachelor's
110000;Man;IC;9;16;6;Bachelor's
72250;Woman;IC;4;20;2;Bachelor's
41600;Man;IC;2;11;1;Less than bachelor's
55000;Man;IC;4;19;3;NA
43000;Man;IC;8;14;5;Less than bachelor's
72000;Man;IC;3;12;3;Professional
130000;Man;IC;9;17;8;Bachelor's
160000;Man;IC;4;16;3;Master's
120000;Man;IC;16;11;5;Bachelor's
58000;Man;IC;5;12;2;Bachelor's
140000;Man;IC;13;13;3;Bachelor's
78000;Man;IC;23;27;23;Bachelor's
100000;Man;IC;7;18;3;Bachelor's
105000;Man;IC;6;16;2;Bachelor's
275000;Man;IC;24;16;23;Bachelor's
98000;Man;IC;6;20;5;Bachelor's
72000;Man;IC;15;13;5;Master's
93000;Man;IC;5;17;4;Bachelor's
100000;Man;IC;17;15;11;Bachelor's
117000;Man;IC;19;13;14;Bachelor's
130000;Man;Manager;22;14;15;Less than bachelor's
123600;Man;Manager;14;17;10;Master's
40000;Man;IC;10;13;3;Less than bachelor's
66000;Woman;IC;4;19;2;Bachelor's
138000;Woman;IC;5;18;2;Bachelor's
45000;Man;IC;12;13;Less than 1 year;Less than bachelor's
120000;Man;IC;9;16;4;Bachelor's
160000;Woman;IC;6;18;Less than 1 year;Master's
120000;Man;IC;10;15;5;Bachelor's
70000;Man;IC;1;24;1;Bachelor's
200000;Man;Manager;10;18;6;Master's
100000;Man;IC;7;14;6;Master's
200000;Man;Manager;20;18;15;Professional
158000;Man;IC;36;12;27;Bachelor's
140000;Man;IC;39;8;31;Less than bachelor's
100000;Woman;IC;27;13;23;Bachelor's
65000;Man;IC;17;18;5;Less than bachelor's
100000;Man;IC;44;25;40;Master's
120000;Man;Manager;30;13;12;Bachelor's
120000;Man;IC;6;21;2;Bachelor's
60000;Man;IC;4;17;3;Less than bachelor's
149000;Man;Manager;13;18;13;Bachelor's
125000;Man;IC;2;8;Less than 1 year;Bachelor's
70000;Woman;IC;2;18;2;Less than bachelor's
70000;Man;IC;12;10;2;Bachelor's
136500;Man;IC;20;28;16;Less than bachelor's
135000;Man;IC;34;24;29;Less than bachelor's
111000;Man;IC;3;8;2;Master's
77000;Man;IC;19;13;17;Bachelor's
76000;Man;IC;4;21;1;Bachelor's
100000;Man;Manager;13;8;10;Less than bachelor's
72800;Man;Manager;5;14;5;Bachelor's
100000;Man;IC;3;15;2;Master's
140000;Man;Manager;15;16;10;Master's
135000;Woman;IC;7;24;4;Less than bachelor's
75000;Man;IC;5;19;5;Less than bachelor's
80000;Man;IC;3;20;1;Bachelor's
110000;Man;Manager;12;18;8;Less than bachelor's
120000;Man;IC;33;Younger than 5 years;18;Master's
70000;Man;IC;9;7;5;Bachelor's
125000;Man;IC;6;16;5;Less than bachelor's
150000;Man;IC;45;12;36;Bachelor's
110000;Woman;IC;4;20;3;Bachelor's
100000;Man;Manager;40;18;37;Bachelor's
67500;Man;IC;6;10;6;Bachelor's
230000;Woman;IC;9;15;3;Master's
155000;Man;IC;32;10;21;Bachelor's
150000;Man;IC;20;17;14;Bachelor's
97000;Man;IC;16;13;2;Master's
95000;Man;IC;26;16;22;Bachelor's
53000;Man;IC;20;15;2;Less than bachelor's
45000;Man;IC;17;10;6;Bachelor's
100300;Man;IC;5;21;4;PhD
121885;Man;IC;35;6;13;Master's
100000;Man;IC;25;16;21;Bachelor's
200000;Man;IC;8;18;3;Master's
125000;Man;IC;12;15;8;Bachelor's
120000;Man;IC;14;15;10;Bachelor's
71000;Woman;IC;7;16;4;Master's
145000;Man;IC;5;14;2;Bachelor's
120000;Man;Manager;22;12;20;Bachelor's
115000;Woman;IC;10;15;5;Bachelor's
105000;Man;IC;20;15;13;Bachelor's
60000;Man;IC;6;16;6;PhD
70000;Man;IC;4;18;2;Bachelor's
117000;Man;IC;10;16;4;Bachelor's
145000;Man;IC;14;8;6;Master's
49000;Man;IC;21;12;3;Bachelor's
123000;Man;IC;22;18;18;Bachelor's
95000;Man;IC;6;19;2;Bachelor's
90000;Man;IC;8;18;5;Bachelor's
75000;Man;IC;16;12;13;Less than bachelor's
80000;Man;IC;25;18;20;Less than bachelor's
60000;Man;IC;15;12;9;Bachelor's
150000;Man;IC;28;14;25;Bachelor's
75000;Man;IC;10;12;5;Bachelor's
300000;Man;Manager;30;Younger than 5 years;12;Master's
180000;Man;IC;37;6;23;Less than bachelor's
160000;Man;IC;14;12;6;Bachelor's
85000;Man;IC;18;11;8;Bachelor's
58500;Man;IC;6;15;3;Master's
65000;Man;IC;10;16;5;Master's
91000;Man;IC;31;10;24;Bachelor's
215000;Man;IC;20;14;12;Master's
120000;Man;IC;11;20;11;Less than bachelor's
90000;Man;IC;6;43;5;Less than bachelor's
117000;Man;IC;25;13;5;PhD
127500;Man;Manager;11;9;8;Bachelor's
150000;Man;IC;7;13;5;Bachelor's
90000;Man;IC;3;35;3;Less than bachelor's
175000;Man;IC;38;19;38;Master's
128000;Man;Manager;28;8;18;Bachelor's
174000;Man;IC;21;16;18;Bachelor's
60000;Man;IC;7;17;4;Less than bachelor's
50000;Man;IC;15;13;5;Bachelor's
145000;Man;IC;19;9;5;Less than bachelor's
77000;Man;IC;7;14;3;Bachelor's
110000;Man;IC;14;13;12;Bachelor's
187000;Man;IC;24;9;22;Bachelor's
245000;Man;IC;8;18;5;Bachelor's
95000;Man;IC;12;13;10;Bachelor's
88500;Man;IC;4;23;4;Less than bachelor's
98000;Man;IC;23;14;18;Bachelor's
125000;Man;Manager;10;19;4;NA
80000;Man;IC;10;Younger than 5 years;4;Bachelor's
200000;Man;IC;20;9;8;Bachelor's
83000;Man;IC;8;12;3;Bachelor's
100000;Man;IC;12;18;6;Bachelor's
42000;Man;IC;2;14;1;Less than bachelor's
127000;Man;IC;5;19;3;Bachelor's
81500;Man;IC;6;15;6;Master's
77000;Man;IC;10;14;3;Bachelor's
55000;Man;IC;6;17;2;Bachelor's
140000;Man;IC;26;12;16;Bachelor's
140000;Man;IC;20;11;15;Less than bachelor's
104000;Man;IC;6;33;5;Bachelor's
63000;Man;IC;30;18;6;Professional
93000;Man;IC;12;17;7;Bachelor's
140000;Man;IC;5;33;3;PhD
250000;Man;IC;12;10;2;Bachelor's
150000;Man;IC;9;13;4;Bachelor's
120000;Man;IC;15;15;5;PhD
122000;Man;IC;11;19;9;Master's
150000;Man;IC;25;10;14;Bachelor's
140000;Man;Manager;23;10;23;Bachelor's
70000;Man;IC;30;9;4;Master's
96000;Man;IC;7;21;3;Master's
310000;Man;IC;14;15;10;Bachelor's
150000;Man;Manager;11;12;10;Bachelor's
71000;Man;IC;8;14;6;Bachelor's
65000;Man;IC;3;16;3;Master's
148000;Man;IC;14;18;8;Bachelor's
220000;Man;Manager;20;8;17;Less than bachelor's
138550;Man;IC;12;17;6;Bachelor's
75000;Man;IC;6;13;3;Bachelor's
165000;Man;IC;25;11;20;Bachelor's
210000;Man;Manager;14;13;12;Bachelor's
150000;Man;IC;29;12;6;Master's
120000;Man;IC;35;13;NA;Less than bachelor's
105000;Man;IC;8;24;5;Bachelor's
515537;Man;Manager;23;13;19;Bachelor's
100000;Man;IC;14;13;8;Less than bachelor's
98000;Man;IC;15;12;9;Bachelor's
105000;Man;IC;20;10;20;Bachelor's
160000;Man;IC;23;12;12;Bachelor's
120000;Man;Manager;17;16;12;Bachelor's
89000;Man;IC;29;14;23;Bachelor's
110000;Man;IC;9;18;5;Bachelor's
65000;Man;IC;5;13;3;Less than bachelor's
71500;Man;IC;7;14;4;Bachelor's
104000;Woman;IC;2;NA;Less than 1 year;Bachelor's
160000;Man;Manager;6;24;2;Master's
180000;Man;IC;8;18;3;Master's
95000;Man;IC;8;24;7;Bachelor's
126000;Woman;IC;40;15;10;Master's
105000;Man;IC;10;10;5;Bachelor's
163000;Man;IC;34;10;23;Less than bachelor's
170000;Man;IC;15;16;11;Bachelor's
160000;Man;IC;20;12;5;Less than bachelor's
138000;Man;IC;8;15;6;Master's
310000;Man;Manager;23;11;22;Bachelor's
110000;Man;IC;6;16;3;Master's
75000;Woman;IC;2;16;1;Less than bachelor's
170000;Woman;IC;10;5;6;Bachelor's
63000;Man;IC;6;14;2;Less than bachelor's
150000;Man;IC;10;18;7;Master's
60000;Man;IC;2;25;Less than 1 year;Less than bachelor's
40000;Man;IC;5;7;5;Less than bachelor's
104000;Man;IC;17;23;15;Bachelor's
82000;Man;IC;16;15;9;Bachelor's
64000;Man;IC;5;14;3;Bachelor's
90000;Man;Manager;18;12;8;Less than bachelor's
